Text,Label
"We have determined that your proposal does not meet our requirements.",NOT_APPROVED
"Your submission was not approved.",NOT_APPROVED
"We regret to inform you that your request has been rejected.",NOT_APPROVED
"We regret to inform you that your request has been reject.",NOT_APPROVED
"We are unable to accept your request at this moment.",NOT_APPROVED
"Regrettably, your proposal has been denied.",NOT_APPROVED
"We regret to inform you that your request has been rejected.",NOT_APPROVED
"We regret to inform you that your request has been reject.",NOT_APPROVED
"Unfortunately, we cannot approve your request at this time.",NOT_APPROVED
"Unfortunately, we have decided not to proceed with your request.",NOT_APPROVED
"Unfortunately, we cannot approve your request at this time.",NOT_APPROVED
"Your submission was not approved.",NOT_APPROVED
"Your submission does not meet our criteria for approval.",NOT_APPROVED
"Your submission has been carefully reviewed but does not qualify.",NOT_APPROVED
"Unfortunately, we cannot approve your request at this time.",NOT_APPROVED
"We have determined that your proposal does not meet our requirements.",NOT_APPROVED
"Your application has been reviewed, and we cannot approve it.",NOT_APPROVED
"Unfortunately, your request does not align with our objectives.",NOT_APPROVED
"Your request has been considered and rejected.",NOT_APPROVED
"Your request has been considered and reject.",NOT_APPROVED
"We must inform you that your application has been declined.",NOT_APPROVED
"We are unable to accept your request at this moment.",NOT_APPROVED
"We appreciate your effort, but we must decline your request.",NOT_APPROVED
"Your request has been considered and rejected.",NOT_APPROVED
"Your request has been considered and reject.",NOT_APPROVED
"Your application has been reviewed, and we cannot approve it.",NOT_APPROVED
"Regrettably, your proposal has been denied.",NOT_APPROVED
"Regrettably, your proposal has been denied.",NOT_APPROVED
"We regret to decline your request due to internal policies.",NOT_APPROVED
"Your request has been considered and rejected.",NOT_APPROVED
"Your request has been considered and reject.",NOT_APPROVED
"After review, we cannot approve your application.",NOT_APPROVED
"After review, we cannot support your proposal.",NOT_APPROVED
"We are unable to grant your request for approval.",NOT_APPROVED
"We regret to inform you that your request has been rejected.",NOT_APPROVED
"We regret to inform you that your request has been reject.",NOT_APPROVED
"After analysis, we must reject your application.",NOT_APPROVED
"We regret to decline your request due to internal policies.",NOT_APPROVED
"Your request has been considered and rejected.",NOT_APPROVED
"Your request has been considered and reject.",NOT_APPROVED
"Unfortunately, we have decided not to proceed with your request.",NOT_APPROVED
"We are unable to grant your request for approval.",NOT_APPROVED
"Your submission has been carefully reviewed but does not qualify.",NOT_APPROVED
"Unfortunately, we have decided not to proceed with your request.",NOT_APPROVED
"Your submission has been carefully reviewed but does not qualify.",NOT_APPROVED
"We appreciate your effort, but we must decline your request.",NOT_APPROVED
"We regret to inform you that your request has been rejected.",NOT_APPROVED
"We regret to inform you that your request has been reject.",NOT_APPROVED
"Unfortunately, your request does not align with our objectives.",NOT_APPROVED
"After careful consideration, we cannot move forward with your proposal.",NOT_APPROVED
"Your application has been reviewed, and we cannot approve it.",NOT_APPROVED
"We appreciate your effort, but we must decline your request.",NOT_APPROVED
"We are unable to accept your request at this moment.",NOT_APPROVED
"After careful consideration, we cannot move forward with your proposal.",NOT_APPROVED
"We regret to decline your request due to internal policies.",NOT_APPROVED
"Unfortunately, your request does not align with our objectives.",NOT_APPROVED
"After review, we cannot approve your application.",NOT_APPROVED
"After careful consideration, we cannot move forward with your proposal.",NOT_APPROVED
"Unfortunately, we cannot approve your request at this time.",NOT_APPROVED
"We regret to inform you that your request has been rejected.",NOT_APPROVED
"We regret to inform you that your request has been reject.",NOT_APPROVED
"We appreciate your effort, but we must decline your request.",NOT_APPROVED
"Your request has been considered and rejected.",NOT_APPROVED
"Your request has been considered and reject.",NOT_APPROVED
"After analysis, we must reject your application.",NOT_APPROVED
"Your submission has been carefully reviewed but does not qualify.",NOT_APPROVED
"Unfortunately, your request does not align with our objectives.",NOT_APPROVED
"We regret to decline your request due to internal policies.",NOT_APPROVED
"We must inform you that your application has been declined.",NOT_APPROVED
"We regret to inform you that your request has been rejected.",NOT_APPROVED
"We regret to inform you that your request has been reject.",NOT_APPROVED
"We regret to inform you that your request has been rejected.",NOT_APPROVED
"We regret to inform you that your request has been reject.",NOT_APPROVED
"We must inform you that your application has been declined.",NOT_APPROVED
"We are unable to grant your request for approval.",NOT_APPROVED
"Your application has been reviewed, and we cannot approve it.",NOT_APPROVED
"Unfortunately, your request does not align with our objectives.",NOT_APPROVED
"We regret to inform you that your request has been rejected.",NOT_APPROVED
"We regret to inform you that your request has been reject.",NOT_APPROVED
"We are unable to grant your request for approval.",NOT_APPROVED
"Unfortunately, your request does not align with our objectives.",NOT_APPROVED
"We regret to decline your request due to internal policies.",NOT_APPROVED
"We appreciate your effort, but we must decline your request.",NOT_APPROVED
"Regrettably, your proposal has been denied.",NOT_APPROVED
"After analysis, we must reject your application.",NOT_APPROVED
"Your request has been considered and rejected.",NOT_APPROVED
"Your request has been considered and reject.",NOT_APPROVED
"Your application has been reviewed, and we cannot approve it.",NOT_APPROVED
"Your application has been reviewed, and we cannot approve it.",NOT_APPROVED
"After careful consideration, we cannot move forward with your proposal.",NOT_APPROVED
"Your submission has been carefully reviewed but does not qualify.",NOT_APPROVED
"Unfortunately, we cannot approve your request at this time.",NOT_APPROVED
"We regret to inform you that your request has been rejected.",NOT_APPROVED
"We regret to inform you that your request has been reject.",NOT_APPROVED
"We appreciate your effort, but we must decline your request.",NOT_APPROVED
"After review, we cannot approve your application.",NOT_APPROVED
"We are unable to accept your request at this moment.",NOT_APPROVED
"We must inform you that your application has been declined.",NOT_APPROVED
"Unfortunately, we have decided not to proceed with your request.",NOT_APPROVED
"Unfortunately, we have decided not to proceed with your request.",NOT_APPROVED
"We are unable to accept your request at this moment.",NOT_APPROVED
"Your request has been considered and rejected.",NOT_APPROVED
"Your request has been considered and reject.",NOT_APPROVED
"We regret to inform you that your request has been rejected.",NOT_APPROVED
"We regret to inform you that your request has been reject.",NOT_APPROVED
"We are unable to accept your request at this moment.",NOT_APPROVED
"Unfortunately, your request does not align with our objectives.",NOT_APPROVED
"We are unable to grant your request for approval.",NOT_APPROVED
"We are unable to grant your request for approval.",NOT_APPROVED
"We regret to inform you that your request has been rejected.",NOT_APPROVED
"We regret to inform you that your request has been reject.",NOT_APPROVED
"We appreciate your effort, but we must decline your request.",NOT_APPROVED
"Your submission does not meet our criteria for approval.",NOT_APPROVED
"This is not approved from my end.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"This is not approved from my end.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"This is not approved from my end.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"I didn't approve that yesterday.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"This is not approved from my end.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"I didn't approve that yesterday.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"This is not approved from my end.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"I didn't approve that yesterday.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"This is not approved from my end.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"I didn't approve that yesterday.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"This is not approved from my end.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"This is not approved from my end.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"This is not approved from my end.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"I didn't approve that yesterday.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"This is not approved from my end.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"I didn't approve that yesterday.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"I didn't approve that yesterday.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"This is not approved from my end.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"I didn't approve that yesterday.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"This is not approved from my end.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"This is not approved from my end.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"This is not approved from my end.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"I didn't approve that yesterday.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"This is not approved from my end.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"I didn't approve that yesterday.",NOT_APPROVED
"I didn't approve that yesterday.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"This is not approved from my end.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"I didn't approve that yesterday.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"This is not approved from my end.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"This is not approved from my end.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"I didn't approve that yesterday.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"This is not approved from my end.",NOT_APPROVED
"This is not approved from my end.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"This is not approved from my end.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"This is not approved from my end.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"I didn't approve that yesterday.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"This is not approved from my end.",NOT_APPROVED
"This is not approved from my end.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"This is not approved from my end.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
