Text,Label
"We appreciate your submission and are reviewing it.",NOT_REJECTION
"We are currently considering your proposal.",NOT_REJECTION
"This request cannot be accepted at this time.",REJECTION
"We will get back to you shortly.",NOT_REJECTION
"We are pleased to approve your proposal.",NOT_REJECTION
"The request has been evaluated and declined.",REJECTION
"We appreciate your submission and are reviewing it.",NOT_REJECTION
"Let's discuss the next steps.",NOT_REJECTION
"The request has been evaluated and declined.",REJECTION
"Your request has been declined.",REJECTION
"Let's set up a meeting to discuss this further.",NOT_REJECTION
"We are pleased to approve your proposal.",NOT_REJECTION
"Your submission is currently being evaluated.",NOT_REJECTION
"We cannot accommodate your request at this time.",REJECTION
"I'm sorry, but we cannot proceed.",REJECTION
"Let's set up a meeting to discuss this further.",NOT_REJECTION
"We cannot support your proposal.",REJECTION
"We are happy to move forward with your request.",NOT_REJECTION
"Our team is evaluating your request.",NOT_REJECTION
"Unfortunately, we cannot approve your proposal.",REJECTION
"We cannot support your proposal.",REJECTION
"We appreciate your submission and are reviewing it.",NOT_REJECTION
"We cannot support your proposal.",REJECTION
"We are happy to move forward with your request.",NOT_REJECTION
"Your request has been forwarded to the appropriate department.",NOT_REJECTION
"Your request has been reviewed and denied.",REJECTION
"We cannot accommodate your request at this time.",REJECTION
"Can you provide additional information?",NOT_REJECTION
"Your request has been reviewed and denied.",REJECTION
"We are unable to grant your request.",REJECTION
"The request has been evaluated and declined.",REJECTION
"Your submission is currently being evaluated.",NOT_REJECTION
"Our team is evaluating your request.",NOT_REJECTION
"Your application does not meet our requirements.",REJECTION
"We will get back to you shortly.",NOT_REJECTION
"Our team is evaluating your request.",NOT_REJECTION
"We need more time to make a decision.",NOT_REJECTION
"Your submission is currently being evaluated.",NOT_REJECTION
"Your submission is currently being evaluated.",NOT_REJECTION
"Let's set up a meeting to discuss this further.",NOT_REJECTION
"Your proposal is being assessed.",NOT_REJECTION
"We are pleased to approve your proposal.",NOT_REJECTION
"I regret to inform you that we cannot proceed.",REJECTION
"This request cannot be accepted at this time.",REJECTION
"Unfortunately, we cannot approve your proposal.",REJECTION
"Our team is evaluating your request.",NOT_REJECTION
"This request cannot be accepted at this time.",REJECTION
"Unfortunately, we cannot approve your proposal.",REJECTION
"I'm sorry, but we cannot proceed.",REJECTION
"Your proposal is being assessed.",NOT_REJECTION
"We cannot accommodate your request at this time.",REJECTION
"Our team is evaluating your request.",NOT_REJECTION
"Thank you for your request, we will review it.",NOT_REJECTION
"Your application does not meet our requirements.",REJECTION
"We acknowledge receipt of your proposal.",NOT_REJECTION
"We are currently considering your proposal.",NOT_REJECTION
"The request is outside our current focus.",REJECTION
"Your submission is being processed.",NOT_REJECTION
"We are unable to move forward with this.",REJECTION
"We acknowledge receipt of your proposal.",NOT_REJECTION
"We are pleased to approve your proposal.",NOT_REJECTION
"Our team is evaluating your request.",NOT_REJECTION
"We have to reject your application.",REJECTION
"Your submission is being processed.",NOT_REJECTION
"We are unable to move forward with this.",REJECTION
"Let's set up a meeting to discuss this further.",NOT_REJECTION
"Thank you for your request, we will review it.",NOT_REJECTION
"Your submission is being processed.",NOT_REJECTION
"The request is outside our current focus.",REJECTION
"This request cannot be accepted at this time.",REJECTION
"We have decided to reject your request.",REJECTION
"Your application does not meet our requirements.",REJECTION
"We are unable to grant your request.",REJECTION
"We are unable to move forward with this.",REJECTION
"Your application does not meet our requirements.",REJECTION
"Your application has not been successful.",REJECTION
"We are currently considering your proposal.",NOT_REJECTION
"Please provide clarification on your proposal.",NOT_REJECTION
"We are happy to move forward with your request.",NOT_REJECTION
"We need more time to make a decision.",NOT_REJECTION
"Your request has been forwarded to the appropriate department.",NOT_REJECTION
"Let's discuss the next steps.",NOT_REJECTION
"We cannot support your proposal.",REJECTION
"I'm sorry, but we cannot proceed.",REJECTION
"We are pleased to approve your proposal.",NOT_REJECTION
"We acknowledge receipt of your proposal.",NOT_REJECTION
"Your submission is being processed.",NOT_REJECTION
"Our team is evaluating your request.",NOT_REJECTION
"We cannot accommodate your request at this time.",REJECTION
"Please provide clarification on your proposal.",NOT_REJECTION
"This submission does not meet our criteria.",REJECTION
"We have decided to reject your request.",REJECTION
"Your request has been declined.",REJECTION
"We will get back to you shortly.",NOT_REJECTION
"Your request has been forwarded to the appropriate department.",NOT_REJECTION
"Let's discuss the next steps.",NOT_REJECTION
"Your request has been reviewed and denied.",REJECTION
"The request is outside our current focus.",REJECTION
"Thank you for your request, we will review it.",NOT_REJECTION
"We have decided to reject your request.",REJECTION
"I'm sorry, but we cannot proceed.",REJECTION
"This request cannot be accepted at this time.",REJECTION
"Unfortunately, we must decline.",REJECTION
"We are happy to move forward with your request.",NOT_REJECTION
"We will get back to you shortly.",NOT_REJECTION
"Your request has been forwarded to the appropriate department.",NOT_REJECTION
"This submission does not meet our criteria.",REJECTION
"Your request has been reviewed and denied.",REJECTION
"We cannot accommodate your request at this time.",REJECTION
"Your submission is currently being evaluated.",NOT_REJECTION
"We are pleased to approve your proposal.",NOT_REJECTION
"Your request has been reviewed and denied.",REJECTION
"This submission does not meet our criteria.",REJECTION
"We have decided to reject your request.",REJECTION
"Let's set up a meeting to discuss this further.",NOT_REJECTION
"Unfortunately, we must decline.",REJECTION
"Unfortunately, we cannot approve your proposal.",REJECTION
"Please provide clarification on your proposal.",NOT_REJECTION
"The request has been evaluated and declined.",REJECTION
"Your request has been reviewed and denied.",REJECTION
"Your request has been forwarded to the appropriate department.",NOT_REJECTION
"We are happy to move forward with your request.",NOT_REJECTION
"Your application has not been successful.",REJECTION
"We cannot accommodate your request at this time.",REJECTION
"Thank you for your request, we will review it.",NOT_REJECTION
"We are happy to move forward with your request.",NOT_REJECTION
"We will get back to you shortly.",NOT_REJECTION
"We are unable to grant your request.",REJECTION
"We need more time to make a decision.",NOT_REJECTION
"The request is outside our current focus.",REJECTION
"Your request has been forwarded to the appropriate department.",NOT_REJECTION
"Your request has been forwarded to the appropriate department.",NOT_REJECTION
"We are unable to move forward with this.",REJECTION
"I regret to inform you that we cannot proceed.",REJECTION
"Your application does not meet our requirements.",REJECTION
"We have to reject your application.",REJECTION
"We are unable to move forward with this.",REJECTION
"I regret to inform you that we cannot proceed.",REJECTION
"Your application has not been successful.",REJECTION
"We need more time to make a decision.",NOT_REJECTION
"Your submission is currently being evaluated.",NOT_REJECTION
"Our team is evaluating your request.",NOT_REJECTION
"Your request has been forwarded to the appropriate department.",NOT_REJECTION
"We appreciate your submission and are reviewing it.",NOT_REJECTION
"This request cannot be accepted at this time.",REJECTION
"The request has been evaluated and declined.",REJECTION
"Let's set up a meeting to discuss this further.",NOT_REJECTION
"Please provide clarification on your proposal.",NOT_REJECTION
"We have decided to reject your request.",REJECTION
"Your application has not been successful.",REJECTION
"We cannot accommodate your request at this time.",REJECTION
"Your proposal is being assessed.",NOT_REJECTION
"Your request has been declined.",REJECTION
"Can you provide additional information?",NOT_REJECTION
"The request is outside our current focus.",REJECTION
"We appreciate your submission and are reviewing it.",NOT_REJECTION
"We acknowledge receipt of your proposal.",NOT_REJECTION
"Unfortunately, we must decline.",REJECTION
"We acknowledge receipt of your proposal.",NOT_REJECTION
"Unfortunately, we must decline.",REJECTION
"The request is outside our current focus.",REJECTION
"Your request has been declined.",REJECTION
"Your submission is currently being evaluated.",NOT_REJECTION
"This submission does not meet our criteria.",REJECTION
"Your request has been declined.",REJECTION
"Your submission is being processed.",NOT_REJECTION
"Your application is under consideration.",NOT_REJECTION
"We acknowledge receipt of your proposal.",NOT_REJECTION
"Please provide clarification on your proposal.",NOT_REJECTION
"Your application has not been successful.",REJECTION
"We acknowledge receipt of your proposal.",NOT_REJECTION
"Please provide clarification on your proposal.",NOT_REJECTION
"Your application has not been successful.",REJECTION
"We acknowledge receipt of your proposal.",NOT_REJECTION
"We are pleased to approve your proposal.",NOT_REJECTION
"We are unable to move forward with this.",REJECTION
"Your submission is being processed.",NOT_REJECTION
"We are happy to move forward with your request.",NOT_REJECTION
"Your proposal is being assessed.",NOT_REJECTION
"I regret to inform you that we cannot proceed.",REJECTION
"Can you provide additional information?",NOT_REJECTION
"We will get back to you shortly.",NOT_REJECTION
"Thank you for your request, we will review it.",NOT_REJECTION
"The request has been evaluated and declined.",REJECTION
"Your application does not meet our requirements.",REJECTION
"Your application has not been successful.",REJECTION
"Let's discuss the next steps.",NOT_REJECTION
"We appreciate your submission and are reviewing it.",NOT_REJECTION
"Your proposal is being assessed.",NOT_REJECTION
"This submission does not meet our criteria.",REJECTION
"We cannot support your proposal.",REJECTION
"This request cannot be accepted at this time.",REJECTION
"Your request has been reviewed and denied.",REJECTION
"We are happy to move forward with your request.",NOT_REJECTION
"This submission does not meet our criteria.",REJECTION
"We appreciate your submission and are reviewing it.",NOT_REJECTION
"This submission does not meet our criteria.",REJECTION
"Your application does not meet our requirements.",REJECTION
"Our team is evaluating your request.",NOT_REJECTION
"Can you provide additional information?",NOT_REJECTION
"We are pleased to approve your proposal.",NOT_REJECTION
"Your application has not been successful.",REJECTION
"Can you provide additional information?",NOT_REJECTION
"Your request has been forwarded to the appropriate department.",NOT_REJECTION
"We cannot support your proposal.",REJECTION
"Your request has been reviewed and denied.",REJECTION
"We are happy to move forward with your request.",NOT_REJECTION
"Your application has not been successful.",REJECTION
"The request has been evaluated and declined.",REJECTION
"We cannot support your proposal.",REJECTION
"We acknowledge receipt of your proposal.",NOT_REJECTION
"We acknowledge receipt of your proposal.",NOT_REJECTION
"Your application does not meet our requirements.",REJECTION
"We cannot accommodate your request at this time.",REJECTION
"We will get back to you shortly.",NOT_REJECTION
"Can you provide additional information?",NOT_REJECTION
"The request has been evaluated and declined.",REJECTION
"Can you provide additional information?",NOT_REJECTION
"Your request has been declined.",REJECTION
"We appreciate your submission and are reviewing it.",NOT_REJECTION
"We cannot support your proposal.",REJECTION
"Thank you for your request, we will review it.",NOT_REJECTION
"We will get back to you shortly.",NOT_REJECTION
"We will get back to you shortly.",NOT_REJECTION
"The request is outside our current focus.",REJECTION
"This request cannot be accepted at this time.",REJECTION
"We cannot accommodate your request at this time.",REJECTION
"Your request has been reviewed and denied.",REJECTION
"We are unable to move forward with this.",REJECTION
"We have decided to reject your request.",REJECTION
"I regret to inform you that we cannot proceed.",REJECTION
"We acknowledge receipt of your proposal.",NOT_REJECTION
"We cannot accommodate your request at this time.",REJECTION
"Unfortunately, we cannot approve your proposal.",REJECTION
"We need more time to make a decision.",NOT_REJECTION
"Unfortunately, we cannot approve your proposal.",REJECTION
"Your proposal is being assessed.",NOT_REJECTION
"This request cannot be accepted at this time.",REJECTION
"We are unable to move forward with this.",REJECTION
"We acknowledge receipt of your proposal.",NOT_REJECTION
"Unfortunately, we cannot approve your proposal.",REJECTION
"Your proposal is being assessed.",NOT_REJECTION
"We are unable to grant your request.",REJECTION
"Can you provide additional information?",NOT_REJECTION
"Your application is under consideration.",NOT_REJECTION
"We appreciate your submission and are reviewing it.",NOT_REJECTION
"The request has been evaluated and declined.",REJECTION
"We need more time to make a decision.",NOT_REJECTION
"Your submission is being processed.",NOT_REJECTION
"Let's discuss the next steps.",NOT_REJECTION
"We have decided to reject your request.",REJECTION
"This request cannot be accepted at this time.",REJECTION
"We are unable to move forward with this.",REJECTION
"Your application has not been successful.",REJECTION
"We cannot support your proposal.",REJECTION
"I'm sorry, but we cannot proceed.",REJECTION
"Let's discuss the next steps.",NOT_REJECTION
"Your request has been forwarded to the appropriate department.",NOT_REJECTION
"We have to reject your application.",REJECTION
"We need more time to make a decision.",NOT_REJECTION
"We are pleased to approve your proposal.",NOT_REJECTION
"We appreciate your submission and are reviewing it.",NOT_REJECTION
"We cannot support your proposal.",REJECTION
"We are currently considering your proposal.",NOT_REJECTION
"Your request has been forwarded to the appropriate department.",NOT_REJECTION
"We will get back to you shortly.",NOT_REJECTION
"Let's set up a meeting to discuss this further.",NOT_REJECTION
"We are happy to move forward with your request.",NOT_REJECTION
"I regret to inform you that we cannot proceed.",REJECTION
"Your application has not been successful.",REJECTION
"Your application has not been successful.",REJECTION
"Your application does not meet our requirements.",REJECTION
"Unfortunately, we must decline.",REJECTION
"We are happy to move forward with your request.",NOT_REJECTION
"We are currently considering your proposal.",NOT_REJECTION
"We have decided to reject your request.",REJECTION
"We are happy to move forward with your request.",NOT_REJECTION
"We appreciate your submission and are reviewing it.",NOT_REJECTION
"We acknowledge receipt of your proposal.",NOT_REJECTION
"Your request has been declined.",REJECTION
"We need more time to make a decision.",NOT_REJECTION
"The request is outside our current focus.",REJECTION
"Your proposal is being assessed.",NOT_REJECTION
"We will get back to you shortly.",NOT_REJECTION
"Your application has not been successful.",REJECTION
"We are pleased to approve your proposal.",NOT_REJECTION
"Let's discuss the next steps.",NOT_REJECTION
"Your submission is being processed.",NOT_REJECTION
"Can you provide additional information?",NOT_REJECTION
"The request has been evaluated and declined.",REJECTION
"I'm sorry, but we cannot proceed.",REJECTION
"Our team is evaluating your request.",NOT_REJECTION
"This submission does not meet our criteria.",REJECTION
"We have decided to reject your request.",REJECTION
"This submission does not meet our criteria.",REJECTION
"Your proposal is being assessed.",NOT_REJECTION
"We are pleased to approve your proposal.",NOT_REJECTION
"The request is outside our current focus.",REJECTION
"Your request has been reviewed and denied.",REJECTION
"We are unable to grant your request.",REJECTION
"We will get back to you shortly.",NOT_REJECTION
"We are unable to grant your request.",REJECTION
"We are currently considering your proposal.",NOT_REJECTION
"Please provide clarification on your proposal.",NOT_REJECTION
"Your proposal is being assessed.",NOT_REJECTION
"We are pleased to approve your proposal.",NOT_REJECTION
"I'm sorry, but we cannot proceed.",REJECTION
"We are unable to move forward with this.",REJECTION
"Let's discuss the next steps.",NOT_REJECTION
"Your proposal is being assessed.",NOT_REJECTION
"We acknowledge receipt of your proposal.",NOT_REJECTION
"Your application is under consideration.",NOT_REJECTION
"We are unable to move forward with this.",REJECTION
"Your submission is being processed.",NOT_REJECTION
"Your proposal is being assessed.",NOT_REJECTION
"We are happy to move forward with your request.",NOT_REJECTION
"We are currently considering your proposal.",NOT_REJECTION
"This request cannot be accepted at this time.",REJECTION
"We are pleased to approve your proposal.",NOT_REJECTION
"We cannot accommodate your request at this time.",REJECTION
"We need more time to make a decision.",NOT_REJECTION
"We are unable to grant your request.",REJECTION
"Your application is under consideration.",NOT_REJECTION
"This submission does not meet our criteria.",REJECTION
"This submission does not meet our criteria.",REJECTION
"Our team is evaluating your request.",NOT_REJECTION
"This submission does not meet our criteria.",REJECTION
"The request has been evaluated and declined.",REJECTION
"Your request has been declined.",REJECTION
"Your request has been declined.",REJECTION
"Your request has been reviewed and denied.",REJECTION
"This request cannot be accepted at this time.",REJECTION
"Unfortunately, we must decline.",REJECTION
"We are pleased to approve your proposal.",NOT_REJECTION
"The request has been evaluated and declined.",REJECTION
"Unfortunately, we must decline.",REJECTION
"We are unable to grant your request.",REJECTION
"Your request has been declined.",REJECTION
"We will get back to you shortly.",NOT_REJECTION
"This submission does not meet our criteria.",REJECTION
"We appreciate your submission and are reviewing it.",NOT_REJECTION
"Unfortunately, we cannot approve your proposal.",REJECTION
"Your request has been reviewed and denied.",REJECTION
"We will get back to you shortly.",NOT_REJECTION
"We are unable to grant your request.",REJECTION
"Your request has been reviewed and denied.",REJECTION
"We will get back to you shortly.",NOT_REJECTION
"Our team is evaluating your request.",NOT_REJECTION
"I regret to inform you that we cannot proceed.",REJECTION
"We will get back to you shortly.",NOT_REJECTION
"Your application does not meet our requirements.",REJECTION
"I'm sorry, but we cannot proceed.",REJECTION
"We will get back to you shortly.",NOT_REJECTION
"We have to reject your application.",REJECTION
"This request cannot be accepted at this time.",REJECTION
"I regret to inform you that we cannot proceed.",REJECTION
"Your request has been forwarded to the appropriate department.",NOT_REJECTION
"Your submission is currently being evaluated.",NOT_REJECTION
"I'm sorry, but we cannot proceed.",REJECTION
"Your application is under consideration.",NOT_REJECTION
"We cannot accommodate your request at this time.",REJECTION
"Unfortunately, we cannot approve your proposal.",REJECTION
"Your request has been forwarded to the appropriate department.",NOT_REJECTION
"Unfortunately, we cannot approve your proposal.",REJECTION
"The request is outside our current focus.",REJECTION
"Your proposal is being assessed.",NOT_REJECTION
"Your request has been declined.",REJECTION
"Your request has been forwarded to the appropriate department.",NOT_REJECTION
"We are happy to move forward with your request.",NOT_REJECTION
"We appreciate your submission and are reviewing it.",NOT_REJECTION
"Please provide clarification on your proposal.",NOT_REJECTION
"I'm sorry, but we cannot proceed.",REJECTION
"I'm sorry, but we cannot proceed.",REJECTION
"We cannot support your proposal.",REJECTION
"We cannot accommodate your request at this time.",REJECTION
"We are pleased to approve your proposal.",NOT_REJECTION
"We will get back to you shortly.",NOT_REJECTION
"Thank you for your request, we will review it.",NOT_REJECTION
"We are unable to move forward with this.",REJECTION
"Your submission is being processed.",NOT_REJECTION
"Thank you for your request, we will review it.",NOT_REJECTION
"Your application is under consideration.",NOT_REJECTION
"We have to reject your application.",REJECTION
"The request is outside our current focus.",REJECTION
"We appreciate your submission and are reviewing it.",NOT_REJECTION
"We need more time to make a decision.",NOT_REJECTION
"Unfortunately, we cannot approve your proposal.",REJECTION
"We appreciate your submission and are reviewing it.",NOT_REJECTION
"We are pleased to approve your proposal.",NOT_REJECTION
"Your application has not been successful.",REJECTION
"We are happy to move forward with your request.",NOT_REJECTION
"I'm sorry, but we cannot proceed.",REJECTION
"We need more time to make a decision.",NOT_REJECTION
"Please provide clarification on your proposal.",NOT_REJECTION
"Your submission is being processed.",NOT_REJECTION
"We appreciate your submission and are reviewing it.",NOT_REJECTION
"Thank you for your request, we will review it.",NOT_REJECTION
"We will get back to you shortly.",NOT_REJECTION
"This submission does not meet our criteria.",REJECTION
"Thank you for your request, we will review it.",NOT_REJECTION
"We have to reject your application.",REJECTION
"Your application does not meet our requirements.",REJECTION
"We cannot accommodate your request at this time.",REJECTION
"We are currently considering your proposal.",NOT_REJECTION
"We have to reject your application.",REJECTION
"Your request has been declined.",REJECTION
"Your application is under consideration.",NOT_REJECTION
"Your application has not been successful.",REJECTION
"We cannot accommodate your request at this time.",REJECTION
"Your application does not meet our requirements.",REJECTION
"We are unable to move forward with this.",REJECTION
"Your request has been reviewed and denied.",REJECTION
"We acknowledge receipt of your proposal.",NOT_REJECTION
"Let's discuss the next steps.",NOT_REJECTION
"I regret to inform you that we cannot proceed.",REJECTION
"We will get back to you shortly.",NOT_REJECTION
"We will get back to you shortly.",NOT_REJECTION
"This submission does not meet our criteria.",REJECTION
"We need more time to make a decision.",NOT_REJECTION
"We are pleased to approve your proposal.",NOT_REJECTION
"Our team is evaluating your request.",NOT_REJECTION
"We need more time to make a decision.",NOT_REJECTION
"We cannot support your proposal.",REJECTION
"I'm sorry, but we cannot proceed.",REJECTION
"We acknowledge receipt of your proposal.",NOT_REJECTION
"I regret to inform you that we cannot proceed.",REJECTION
"Your application is under consideration.",NOT_REJECTION
"Your application has not been successful.",REJECTION
"We have to reject your application.",REJECTION
"We have to reject your application.",REJECTION
"Please provide clarification on your proposal.",NOT_REJECTION
"We will get back to you shortly.",NOT_REJECTION
"We are unable to grant your request.",REJECTION
"Your submission is being processed.",NOT_REJECTION
"We have to reject your application.",REJECTION
"This request cannot be accepted at this time.",REJECTION
"I'm sorry, but we cannot proceed.",REJECTION
"Thank you for your request, we will review it.",NOT_REJECTION
"This submission does not meet our criteria.",REJECTION
"Unfortunately, we cannot approve your proposal.",REJECTION
"Your submission is being processed.",NOT_REJECTION
"We need more time to make a decision.",NOT_REJECTION
"Let's set up a meeting to discuss this further.",NOT_REJECTION
"This submission does not meet our criteria.",REJECTION
"We cannot accommodate your request at this time.",REJECTION
"Your submission is currently being evaluated.",NOT_REJECTION
"Your request has been forwarded to the appropriate department.",NOT_REJECTION
"We are happy to move forward with your request.",NOT_REJECTION
"We are currently considering your proposal.",NOT_REJECTION
"Your request has been forwarded to the appropriate department.",NOT_REJECTION
"Your application does not meet our requirements.",REJECTION
"We are unable to grant your request.",REJECTION
"We acknowledge receipt of your proposal.",NOT_REJECTION
"Your request has been reviewed and denied.",REJECTION
"Your submission is currently being evaluated.",NOT_REJECTION
"We are unable to grant your request.",REJECTION
"Your application is under consideration.",NOT_REJECTION
"Can you provide additional information?",NOT_REJECTION
"Thank you for your request, we will review it.",NOT_REJECTION
"Unfortunately, we must decline.",REJECTION
"This request cannot be accepted at this time.",REJECTION
"The request has been evaluated and declined.",REJECTION
"Our team is evaluating your request.",NOT_REJECTION
"We are pleased to approve your proposal.",NOT_REJECTION
"We cannot support your proposal.",REJECTION
"Your submission is currently being evaluated.",NOT_REJECTION
"Your request has been reviewed and denied.",REJECTION
"Your submission is currently being evaluated.",NOT_REJECTION
"We cannot accommodate your request at this time.",REJECTION
"Your submission is currently being evaluated.",NOT_REJECTION
"This submission does not meet our criteria.",REJECTION
"Thank you for your request, we will review it.",NOT_REJECTION
"This submission does not meet our criteria.",REJECTION
"The request has been evaluated and declined.",REJECTION
"We are unable to move forward with this.",REJECTION
"We have to reject your application.",REJECTION
"Unfortunately, we cannot approve your proposal.",REJECTION
"We appreciate your submission and are reviewing it.",NOT_REJECTION
"Please provide clarification on your proposal.",NOT_REJECTION
"Unfortunately, we must decline.",REJECTION
"This submission does not meet our criteria.",REJECTION
"We are unable to move forward with this.",REJECTION
"Your request has been forwarded to the appropriate department.",NOT_REJECTION
"Thank you for your request, we will review it.",NOT_REJECTION
"We are happy to move forward with your request.",NOT_REJECTION
"The request has been evaluated and declined.",REJECTION
"I'm sorry, but we cannot proceed.",REJECTION
"Your submission is being processed.",NOT_REJECTION
"Unfortunately, we cannot approve your proposal.",REJECTION
"I'm sorry, but we cannot proceed.",REJECTION
"Unfortunately, we cannot approve your proposal.",REJECTION
"We acknowledge receipt of your proposal.",NOT_REJECTION
"Your application has not been successful.",REJECTION
"We are unable to grant your request.",REJECTION
"We are unable to grant your request.",REJECTION
"This submission does not meet our criteria.",REJECTION
"Your request has been reviewed and denied.",REJECTION
"We are unable to grant your request.",REJECTION
"We cannot accommodate your request at this time.",REJECTION
"We have to reject your application.",REJECTION
"Your request has been reviewed and denied.",REJECTION
"Your application is under consideration.",NOT_REJECTION
"Can you provide additional information?",NOT_REJECTION
"We cannot accommodate your request at this time.",REJECTION
"Please provide clarification on your proposal.",NOT_REJECTION
"I'm sorry, but we cannot proceed.",REJECTION
"Can you provide additional information?",NOT_REJECTION
"The request is outside our current focus.",REJECTION
"I regret to inform you that we cannot proceed.",REJECTION
"We are pleased to approve your proposal.",NOT_REJECTION
"Our team is evaluating your request.",NOT_REJECTION
"We are currently considering your proposal.",NOT_REJECTION
"Your request has been forwarded to the appropriate department.",NOT_REJECTION
"Your request has been forwarded to the appropriate department.",NOT_REJECTION
"We acknowledge receipt of your proposal.",NOT_REJECTION
"I regret to inform you that we cannot proceed.",REJECTION
"Let's set up a meeting to discuss this further.",NOT_REJECTION
"Your submission is being processed.",NOT_REJECTION
"We appreciate your submission and are reviewing it.",NOT_REJECTION
"Your application does not meet our requirements.",REJECTION
"We will get back to you shortly.",NOT_REJECTION
"We are happy to move forward with your request.",NOT_REJECTION
"We appreciate your submission and are reviewing it.",NOT_REJECTION
"We cannot accommodate your request at this time.",REJECTION
"We acknowledge receipt of your proposal.",NOT_REJECTION
"Your proposal is being assessed.",NOT_REJECTION
"Unfortunately, we must decline.",REJECTION
"Please provide clarification on your proposal.",NOT_REJECTION
"Please provide clarification on your proposal.",NOT_REJECTION
"Your application does not meet our requirements.",REJECTION
"This request cannot be accepted at this time.",REJECTION
"I'm sorry, but we cannot proceed.",REJECTION
"We will get back to you shortly.",NOT_REJECTION
"Your application is under consideration.",NOT_REJECTION
"The request is outside our current focus.",REJECTION
"We are currently considering your proposal.",NOT_REJECTION
"We are unable to grant your request.",REJECTION
"Your submission is being processed.",NOT_REJECTION
"Your application has not been successful.",REJECTION
"I regret to inform you that we cannot proceed.",REJECTION
"The request is outside our current focus.",REJECTION
"Let's discuss the next steps.",NOT_REJECTION
"Please provide clarification on your proposal.",NOT_REJECTION
"We cannot support your proposal.",REJECTION
"We are unable to move forward with this.",REJECTION
"The request has been evaluated and declined.",REJECTION
"Your submission is being processed.",NOT_REJECTION
"We have to reject your application.",REJECTION
"Let's discuss the next steps.",NOT_REJECTION
"Our team is evaluating your request.",NOT_REJECTION
"Your submission is currently being evaluated.",NOT_REJECTION
"We are currently considering your proposal.",NOT_REJECTION
"Your request has been declined.",REJECTION
"Your application has not been successful.",REJECTION
"Your request has been forwarded to the appropriate department.",NOT_REJECTION
"This request cannot be accepted at this time.",REJECTION
"Your request has been reviewed and denied.",REJECTION
"We cannot support your proposal.",REJECTION
"Please provide clarification on your proposal.",NOT_REJECTION
"We are happy to move forward with your request.",NOT_REJECTION
"Your request has been forwarded to the appropriate department.",NOT_REJECTION
"We need more time to make a decision.",NOT_REJECTION
"This submission does not meet our criteria.",REJECTION
"We are pleased to approve your proposal.",NOT_REJECTION
"Your submission is being processed.",NOT_REJECTION
"We are pleased to approve your proposal.",NOT_REJECTION
"Please provide clarification on your proposal.",NOT_REJECTION
"I'm sorry, but we cannot proceed.",REJECTION
"Our team is evaluating your request.",NOT_REJECTION
"Your application has not been successful.",REJECTION
"Let's discuss the next steps.",NOT_REJECTION
"This request cannot be accepted at this time.",REJECTION
"This request cannot be accepted at this time.",REJECTION
"This request cannot be accepted at this time.",REJECTION
"We are unable to move forward with this.",REJECTION
"Your application has not been successful.",REJECTION
"Let's set up a meeting to discuss this further.",NOT_REJECTION
"The request is outside our current focus.",REJECTION
"Unfortunately, we must decline.",REJECTION
"We are unable to grant your request.",REJECTION
"Your application does not meet our requirements.",REJECTION
"We are unable to grant your request.",REJECTION
"We acknowledge receipt of your proposal.",NOT_REJECTION
"Your proposal is being assessed.",NOT_REJECTION
"This request cannot be accepted at this time.",REJECTION
"Can you provide additional information?",NOT_REJECTION
"We are unable to move forward with this.",REJECTION
"Let's discuss the next steps.",NOT_REJECTION
"We acknowledge receipt of your proposal.",NOT_REJECTION
"This submission does not meet our criteria.",REJECTION
"Please provide clarification on your proposal.",NOT_REJECTION
"Your request has been forwarded to the appropriate department.",NOT_REJECTION
"Our team is evaluating your request.",NOT_REJECTION
"I regret to inform you that we cannot proceed.",REJECTION
"This submission does not meet our criteria.",REJECTION
"I'm sorry, but we cannot proceed.",REJECTION
"The request is outside our current focus.",REJECTION
"We need more time to make a decision.",NOT_REJECTION
"We have decided to reject your request.",REJECTION
"Your proposal is being assessed.",NOT_REJECTION
"Unfortunately, we cannot approve your proposal.",REJECTION
"We have decided to reject your request.",REJECTION
"We will get back to you shortly.",NOT_REJECTION
"We are pleased to approve your proposal.",NOT_REJECTION
"We will get back to you shortly.",NOT_REJECTION
"We will get back to you shortly.",NOT_REJECTION
"Your application does not meet our requirements.",REJECTION
"Unfortunately, we cannot approve your proposal.",REJECTION
"Let's discuss the next steps.",NOT_REJECTION
"We acknowledge receipt of your proposal.",NOT_REJECTION
"Our team is evaluating your request.",NOT_REJECTION
"Your application does not meet our requirements.",REJECTION
"Your application does not meet our requirements.",REJECTION
"Your submission is being processed.",NOT_REJECTION
"We have decided to reject your request.",REJECTION
"Your submission is currently being evaluated.",NOT_REJECTION
"Unfortunately, we must decline.",REJECTION
"The request is outside our current focus.",REJECTION
"The request is outside our current focus.",REJECTION
"We have decided to reject your request.",REJECTION
"We need more time to make a decision.",NOT_REJECTION
"Your submission is currently being evaluated.",NOT_REJECTION
"We will get back to you shortly.",NOT_REJECTION
"This request cannot be accepted at this time.",REJECTION
"We cannot support your proposal.",REJECTION
"Your application has not been successful.",REJECTION
"Your request has been declined.",REJECTION
"Your application does not meet our requirements.",REJECTION
"I regret to inform you that we cannot proceed.",REJECTION
"Let's discuss the next steps.",NOT_REJECTION
"Your submission is being processed.",NOT_REJECTION
"The request is outside our current focus.",REJECTION
